date,mkt_cap
14/7/1,12503.1123
14/7/2,12642.7005
14/7/3,12557.9505
14/7/7,12328.6271
14/7/8,12363.5242
14/7/9,12727.4505
14/7/10,12682.5828
14/7/11,12926.8622
14/7/14,12622.7593
14/7/15,12308.6859
14/7/16,12572.9064
14/7/17,12687.5681
14/7/18,12678.4512
14/7/21,12648.5257
14/7/22,12673.4636
14/7/23,12563.7367
14/7/24,12359.2455
14/7/25,12543.7863
14/7/28,12788.1782
14/7/29,12738.3023
14/7/30,12763.2403
14/7/31,12424.0842
14/8/1,12568.7243
14/8/4,12783.1906
14/8/5,12858.0044
14/8/6,13007.6321
14/8/7,13057.508
14/8/8,13162.2474
14/8/11,13232.0736
14/8/12,13496.4158
14/8/13,13501.4034
14/8/14,13491.4282
14/8/15,13411.6268
14/8/18,13376.7137
14/8/19,13381.7013
14/8/20,13331.8254
14/8/21,13271.9743
14/8/22,13162.2474
14/8/25,12957.7562
14/8/26,13217.1108
14/8/27,13227.086
14/8/28,13396.6641
14/8/29,13511.3786
14/9/2,13172.2225
14/9/3,13122.3467
14/9/4,12768.2278
14/9/5,12952.7686
14/9/8,12613.6126
14/9/9,12738.3023
14/9/10,12653.5133
14/9/11,12763.2403
14/9/12,12553.7615
14/9/15,12478.9477
14/9/16,12488.9229
14/9/17,12304.3821
14/9/18,12214.6055
14/9/19,12074.953
14/9/22,11800.6356
14/9/23,11965.226
14/9/24,11890.4122
14/9/25,11925.3253
14/9/26,11875.4494
14/9/29,11710.859
14/9/30,11496.3926
14/10/1,11476.4423
14/10/2,11611.1072
14/10/3,11321.827
14/10/6,11546.2685
14/10/7,11247.0132
14/10/8,11790.6604
14/10/9,11197.1373
14/10/10,11077.4352
14/10/13,11232.0504
14/10/14,11366.7153
14/10/15,11321.827
14/10/16,11331.8022
14/10/17,11172.1994
14/10/20,11396.6409
14/10/21,11421.5788
14/10/22,11267.7926
14/10/23,10973.5032
14/10/24,10948.5634
14/10/27,10788.9488
14/10/28,10898.6839
14/10/29,10379.9364
14/10/30,10140.5145
14/10/31,9357.4055
14/11/3,9536.9719
14/11/4,9307.5259
14/11/5,8893.5255
14/11/6,9078.0799
14/11/7,9571.8876
14/11/10,9008.2485
14/11/11,9327.4777
14/11/12,9207.7668
14/11/13,9098.0317
14/11/14,9551.9357
14/11/17,9596.8273
14/11/18,9926.0324
14/11/19,9531.9839
14/11/20,9766.4178
14/11/21,9821.2854
14/11/24,9561.9117
14/11/25,9831.2613
14/11/26,9741.4781
14/11/28,9177.839
14/12/1,9806.3215
14/12/2,9566.8996
14/12/3,9791.3576
14/12/4,9611.7912
14/12/5,9492.0803
14/12/8,9517.02
14/12/9,9980.9
14/12/10,9701.5744
14/12/11,9761.4299
14/12/12,9502.0562
14/12/15,8938.4172
14/12/16,8868.5858
14/12/17,9227.7186
14/12/18,9671.6467
14/12/19,9536.9719
14/12/22,9058.1281
14/12/23,8998.2726
14/12/24,9262.6343
14/12/26,9402.2971
14/12/29,9272.6102
14/12/30,9606.8033
14/12/31,9424.863
15/1/2,9644.2778
15/1/5,9704.1182
15/1/6,10108.0409
15/1/7,10018.2803
15/1/8,9963.4266
15/1/9,10332.4424
15/1/12,10566.8173
15/1/13,10152.9212
15/1/14,9853.7192
15/1/15,10726.3917
15/1/16,11115.3543
15/1/20,11753.6519
15/1/21,12127.6544
15/1/22,12112.6943
15/1/23,12042.8805
15/1/26,12212.4283
15/1/27,12536.5638
15/1/28,12097.7342
15/1/29,12052.8539
15/1/30,12541.5505
15/2/2,12521.6037
15/2/3,12277.2554
15/2/4,12376.9894
15/2/5,12376.9894
15/2/6,11993.0135
15/2/9,12272.2687
15/2/10,12172.5347
15/2/11,12042.4104
15/2/12,12226.9875
15/2/13,12361.6789
15/2/17,12067.3532
15/2/18,12341.7247
15/2/19,12202.0447
15/2/20,12760.7646
15/2/23,12950.3303
15/2/24,12881.2884
15/2/25,13001.0679
15/2/26,13130.829
15/2/27,13140.8106
15/3/2,12921.2149
15/3/3,12786.4629
15/3/4,12571.8579
15/3/5,12626.7569
15/3/6,11628.5943
15/3/9,11189.4027
15/3/10,10864.9999
15/3/11,11099.5681
15/3/12,11124.5222
15/3/13,11129.513
15/3/16,11129.513
15/3/17,11039.6784
15/3/18,11413.9893
15/3/19,11389.0353
15/3/20,11453.9158
15/3/23,11548.7413
15/3/24,11408.9985
15/3/25,11219.3476
15/3/26,11059.6416
15/3/27,11094.5773
15/3/30,10989.7702
15/3/31,10835.055
15/4/1,11339.1271
15/4/2,11149.4762
15/4/6,11269.2558
15/4/7,11064.6324
15/4/8,11019.7151
15/4/9,11094.5773
15/4/10,11144.4854
15/4/13,11264.2649
15/4/14,11389.0353
15/4/15,11771.3921
15/4/16,11806.3814
15/4/17,11781.3891
15/4/20,11756.3967
15/4/21,11751.3983
15/4/22,11381.5116
15/4/23,11721.4075
15/4/24,12486.1731
15/4/27,12791.0796
15/4/28,13170.9632
15/4/29,13235.9433
15/4/30,13240.9417
15/5/1,13240.9417
15/5/4,13021.0091
15/5/5,12971.0245
15/5/6,12821.0704
15/5/7,12906.0444
15/5/8,13016.0107
15/5/11,13175.9616
15/5/12,13320.9172
15/5/13,13650.8161
15/5/14,13595.833
15/5/15,13840.7579
15/5/18,13770.7793
15/5/19,13520.8559
15/5/20,13825.7625
15/5/21,13495.8636
15/5/22,13500.8621
15/5/26,13270.9325
15/5/27,13510.859
15/5/28,13730.7916
15/5/29,13615.8268
15/6/1,13580.8376
15/6/2,13470.8713
15/6/3,13185.9586
15/6/4,13395.8942
15/6/5,12951.0306
15/6/8,12916.0413
15/6/9,12201.2604
15/6/10,11846.3692
15/6/11,11826.3753
15/6/12,11771.3921
15/6/15,12011.3186
15/6/16,11966.3324
15/6/17,12261.242
15/6/18,12496.17
15/6/19,12321.2236
15/6/22,11971.3309
15/6/23,12061.3033
15/6/24,12056.3048
15/6/25,11966.3324
15/6/26,11911.3492
15/6/29,11761.3952
15/6/30,11676.4212
15/7/1,11561.4565
15/7/2,11831.3738
15/7/6,11926.3446
15/7/7,11201.5668
15/7/8,11256.5499
15/7/9,11291.5392
15/7/10,11256.5499
15/7/13,11246.553
15/7/14,11071.6066
15/7/15,10896.6602
15/7/16,11311.1895
15/7/17,10946.1417
15/7/20,9607.6334
15/7/21,9914.4851
15/7/22,9798.093
15/7/23,9311.3627
15/7/24,9417.1737
15/7/27,9110.3219
15/7/28,9332.5249
15/7/29,9348.3965
15/7/30,9147.3558
15/7/31,9083.8692
15/8/3,8687.0782
15/8/4,8676.4971
15/8/5,8650.0443
15/8/6,8655.3349
15/8/7,8538.9429
15/8/10,8967.4772
15/8/11,9009.8015
15/8/12,9597.0523
15/8/13,9253.1667
15/8/14,9179.099
15/8/17,9443.6264
15/8/18,9279.6194
15/8/19,9485.9508
15/8/20,9813.9647
15/8/21,9597.0523
15/8/24,8935.7339
15/8/25,8554.8145
15/8/26,8364.3548
15/8/27,8835.2135
15/8/28,9083.8692
15/8/31,9030.9637
15/9/1,8851.0851
15/9/2,8575.9767
15/9/3,8565.3956
15/9/4,8306.1588
15/9/8,8443.713
15/9/9,8263.8344
15/9/10,8232.0911
15/9/11,8591.8483
15/9/14,8406.6792
15/9/15,8449.0036
15/9/16,8962.1866
15/9/17,9120.903
15/9/18,8983.3488
15/9/21,8798.1797
15/9/22,8247.9628
15/9/23,8226.8006
15/9/24,8877.5379
15/9/25,8777.0175
15/9/28,8475.4563
15/9/29,8369.6454
15/9/30,8501.909
15/10/1,8380.2264
15/10/2,9030.9637
15/10/5,9496.5319
15/10/6,9708.1537
15/10/7,10020.296
15/10/8,9872.1607
15/10/9,10015.0055
15/10/12,9761.0592
15/10/13,9718.7348
15/10/14,10300.695
15/10/15,10210.7557
15/10/16,10046.7488
15/10/19,9813.9647
15/10/20,9967.3905
15/10/21,9745.1876
15/10/22,10069.106
15/10/23,10344.2471
15/10/26,9947.409
15/10/27,9931.5355
15/10/28,10132.6001
15/10/29,10524.1471
15/10/30,10296.6266
15/11/2,10386.5765
15/11/3,10169.6384
15/11/4,10058.5237
15/11/5,9259.5562
15/11/6,9280.721
15/11/9,9450.0386
15/11/10,9238.3916
15/11/11,9413.0003
15/11/12,9169.6063
15/11/13,9259.5562
15/11/16,9328.3415
15/11/17,8931.5034
15/11/18,9328.3415
15/11/19,9550.5709
15/11/20,9354.7974
15/11/23,9291.3033
15/11/24,9524.115
15/11/25,9476.4944
15/11/27,9201.3533
15/11/30,9741.0532
15/12/1,9730.4708
15/12/2,9444.7474
15/12/3,9910.3708
15/12/4,10825.744
15/12/7,10450.0706
15/12/8,10254.2972
15/12/9,10370.703
15/12/10,10280.753
15/12/11,10122.0178
15/12/14,9709.3061
15/12/15,9735.762
15/12/16,10095.5619
15/12/17,9317.7592
15/12/18,9370.6709
15/12/21,9338.9239
15/12/22,9418.2915
15/12/23,9598.1914
15/12/24,9809.8384
15/12/28,9476.4944
15/12/29,9539.9885
15/12/30,9402.418
15/12/31,9528.4035
16/1/4,9766.746
16/1/5,9756.153
16/1/6,9830.304
16/1/7,9989.199
16/1/8,9538.9965
16/1/11,9009.3465
16/1/12,9009.3465
16/1/13,9258.282
16/1/14,9147.0555
16/1/15,9374.805
16/1/19,8638.5915
16/1/20,8771.004
16/1/21,8839.8585
16/1/22,8834.562
16/1/25,9358.9155
16/1/26,9798.525
16/1/27,10296.396
16/1/28,10344.0645
16/1/29,10571.814
16/2/1,10884.3075
16/2/2,10630.0755
16/2/3,11832.381
16/2/4,12383.217
16/2/5,12928.7565
16/2/8,13341.8835
16/2/9,12858.6244
16/2/10,12863.9161
16/2/11,13250.204
16/2/12,13641.7835
16/2/16,12996.2064
16/2/17,13144.3717
16/2/18,13266.0788
16/2/19,13144.3717
16/2/22,13292.5369
16/2/23,13435.4105
16/2/24,13535.9512
16/2/25,13678.8248
16/2/26,13414.244
16/2/29,13668.2415
16/3/1,13435.4105
16/3/2,13885.1978
16/3/3,14192.1114
16/3/4,13816.4068
16/3/7,14038.6546
16/3/8,13699.9912
16/3/9,13832.2816
16/3/10,14472.567
16/3/11,14118.0288
16/3/14,13826.99
16/3/15,13953.9888
16/3/16,14578.3993
16/3/17,14530.7748
16/3/18,14705.3981
16/3/21,14705.3981
16/3/22,14493.7335
16/3/23,13218.4543
16/3/24,13440.7021
16/3/28,13599.4506
16/3/29,14260.9024
16/3/30,14155.0701
16/3/31,14065.1127
16/4/1,14086.2791
16/4/4,13916.9474
16/4/5,14446.109
16/4/6,14678.94
16/4/7,14795.3555
16/4/8,15398.5996
16/4/11,16462.2143
16/4/12,16208.2167
16/4/13,15640.0509
16/4/14,15215.6262
16/4/15,15581.6925
16/4/18,15629.4403
16/4/19,16398.7101
16/4/20,16154.6659
16/4/21,17077.7897
16/4/22,16568.48
16/4/25,16504.8163
16/4/26,16961.0729
16/4/27,17030.0419
16/4/28,17502.2144
16/4/29,18552.6656
16/5/2,18218.4311
16/5/3,17947.8603
16/5/4,17162.6746
16/5/5,17433.2454
16/5/6,18107.0196
16/5/9,16886.7985
16/5/10,17523.4356
16/5/11,17974.3869
16/5/12,17618.9312
16/5/13,18075.1878
16/5/16,18791.4045
16/5/17,18860.3735
16/5/18,17783.3958
16/5/19,18112.3249
16/5/20,17894.8073
16/5/23,17947.8603
16/5/24,16839.0508
16/5/25,17178.5905
16/5/26,17215.7277
16/5/27,16955.7676
16/5/31,17194.5065
16/6/1,17327.1392
16/6/2,17162.6746
16/6/3,18780.7939
16/6/6,18796.7098
16/6/7,18542.055
16/6/8,18770.1832
16/6/9,19046.0593
16/6/10,18987.7009
16/6/13,19040.754
16/6/14,18648.1611
16/6/15,19226.4398
16/6/16,18892.2053
16/6/17,18913.4266
16/6/20,18743.6567
16/6/21,18478.3912
16/6/22,18950.5637
16/6/23,18775.4886
16/6/24,19730.4442
16/6/27,19995.7096
16/6/28,19719.8336
16/6/29,19995.7096
16/6/30,20754.3688
16/7/1,21401.6165
16/7/5,21422.8377
16/7/6,21974.5899
16/7/7,21730.5457
16/7/8,21826.0412
16/7/11,21783.5988
16/7/12,21200.0148
16/7/13,21690.7072
16/7/14,22083.3473
16/7/15,21929.4748
16/7/18,22088.6532
16/7/19,21961.3105
16/7/20,20847.0618
16/7/21,21499.6932
16/7/22,21897.6391
16/7/25,21292.7613
16/7/26,21823.3559
16/7/27,22454.7635
16/7/28,22640.4716
16/7/29,23346.1624
16/8/1,23431.0575
16/8/2,24333.0684
16/8/3,23887.3689
16/8/4,23829.0035
16/8/5,23574.3181
16/8/8,23691.0489
16/8/9,23876.757
16/8/10,24179.1959
16/8/11,24104.9127
16/8/12,23966.9581
16/8/15,23834.3094
16/8/16,23500.0348
16/8/17,23346.1624
16/8/18,23574.3181
16/8/19,23436.3635
16/8/22,22985.3581
16/8/23,22895.157
16/8/24,21144.1948
16/8/25,21308.6791
16/8/26,21186.6424
16/8/29,21706.6251
16/8/30,20480.9516
16/8/31,20289.9375
16/9/1,20921.3451
16/9/2,21499.6932
16/9/6,22284.9732
16/9/7,22332.7267
16/9/8,22067.4294
16/9/9,20852.3678
16/9/12,21414.7981
16/9/13,20703.8013
16/9/14,20480.9516
16/9/15,20799.3083
16/9/16,20300.5494
16/9/19,20390.7505
16/9/20,20242.184
16/9/21,21770.2964
16/9/22,21632.3418
16/9/23,20990.3224
16/9/26,20831.144
16/9/27,20417.2802
16/9/28,20804.6143
16/9/29,20719.7191
16/9/30,20847.0618
16/10/3,20215.6543
16/10/4,18172.865
16/10/5,18353.2672
16/10/6,18066.7461
16/10/7,18024.2986
16/10/10,18072.0521
16/10/11,17960.6272
16/10/12,18316.1256
16/10/13,18469.998
16/10/14,18162.2532
16/10/17,18586.7288
16/10/18,19191.6067
16/10/19,19627.1387
16/10/20,19643.0612
16/10/21,19292.7661
16/10/24,19022.0836
16/10/25,19420.1462
16/10/26,19202.5386
16/10/27,18464.796
16/10/28,18777.9385
16/10/31,19658.9837
16/11/1,20141.9663
16/11/2,19733.2887
16/11/3,20035.8163
16/11/4,20062.3538
16/11/7,19367.0711
16/11/8,19138.8486
16/11/9,19658.9837
16/11/10,18406.4135
16/11/11,16766.3957
16/11/14,17302.4533
16/11/15,17997.7359
16/11/16,17918.1234
16/11/17,17355.5283
16/11/18,17350.2208
16/11/21,17551.9058
16/11/22,17620.9033
16/11/23,16718.6282
16/11/25,16941.5432
16/11/28,17753.5908
16/11/29,17806.6659
16/11/30,17217.5332
16/12/1,17127.3057
16/12/2,17822.5884
16/12/5,17769.5133
16/12/6,17525.3683
16/12/7,17843.8184
16/12/8,17976.5059
16/12/9,17403.2958
16/12/12,17302.4533
16/12/13,17976.5059
16/12/14,16814.1632
16/12/15,16405.4856
16/12/16,16803.5482
16/12/19,16867.2382
16/12/20,16803.5482
16/12/21,16745.1657
16/12/22,16686.7831
16/12/23,17228.1482
16/12/27,17297.1458
16/12/28,17397.9883
16/12/29,18719.556
16/12/30,18082.6559
17/1/3,18370.003
17/1/4,18545.0564
17/1/5,19399.105
17/1/6,18789.0703
17/1/9,18757.2424
17/1/10,18608.7122
17/1/11,18232.082
17/1/12,18285.1286
17/1/13,18316.9564
17/1/17,18640.5401
17/1/18,18704.1959
17/1/19,18529.1424
17/1/20,18587.4936
17/1/23,19033.0842
17/1/24,19117.9586
17/1/25,18539.7518
17/1/26,18136.5984
17/1/27,18237.3867
17/1/30,18550.361
17/1/31,19245.2702
17/2/1,19027.7796
17/2/2,19457.4562
17/2/3,19499.8934
17/2/6,20125.8421
17/2/7,19796.9538
17/2/8,20078.1002
17/2/9,19733.298
17/2/10,19972.0072
17/2/13,19828.7817
17/2/14,19700.3461
17/2/15,19668.4771
17/2/16,19955.298
17/2/17,19657.8541
17/2/21,19899.3263
17/2/22,19133.9676
17/2/23,19059.5577
17/2/24,19176.4875
17/2/27,18055.0244
17/2/28,18198.5292
17/3/1,18294.199
17/3/2,17858.3698
17/3/3,18108.1743
17/3/6,17544.7853
17/3/7,17528.8403
17/3/8,17481.0054
17/3/9,17326.8707
17/3/10,17507.5804
17/3/13,17550.1003
17/3/14,17220.5708
17/3/15,18124.1193
17/3/16,17438.4855
17/3/17,17454.4304
17/3/20,17837.1098
17/3/21,18086.9144
17/3/22,17985.9295
17/3/23,17868.9997
17/3/24,17794.5899
17/3/27,18023.1345
17/3/28,17539.4703
17/3/29,17640.4551
17/3/30,17502.2654
17/3/31,17518.2103
17/4/3,18012.5045
17/4/4,18171.9542
17/4/5,18235.7341
17/4/6,18161.3242
17/4/7,18235.7341
17/4/10,18395.1839
17/4/11,18671.5634
17/4/12,18644.9884
17/4/13,18336.719
17/4/17,18444.5398
17/4/18,18300.5669
17/4/19,17873.9802
17/4/20,17953.9652
17/4/21,18199.2525
17/4/24,17975.2945
17/4/25,17538.0432
17/4/26,17586.0342
17/4/27,17548.7079
17/4/28,18028.6179
17/5/1,17426.0642
17/5/2,17602.0312
17/5/3,17431.3966
17/5/4,17212.7709
17/5/5,17452.7259
17/5/8,17426.0642
17/5/9,17468.7229
17/5/10,17570.0372
17/5/11,17852.6509
17/5/12,17996.6239
17/5/15,18060.6119
17/5/16,17996.6239
17/5/17,18268.5729
17/5/18,17762.0012
17/5/19,17932.6359
17/5/22,17959.2975
17/5/23,17623.3606
17/5/24,17948.6329
17/5/25,17825.9892
17/5/26,18188.5879
17/5/30,18113.9352
17/5/31,18209.9172
17/6/1,18140.5969
17/6/2,18145.9292
17/6/5,18044.6149
17/6/6,18876.4588
17/6/7,18935.1145
17/6/8,18673.8302
17/6/9,18289.9022
17/6/12,18364.5549
